danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.655,0.664,0,-4.506,0,0.179,0.0207,0.0,0.0771,0.934,172.005,audio_features,1RPrzKZdkzCNV0Ux0xEHg2,spotify:track:1RPrzKZdkzCNV0Ux0xEHg2,https://api.spotify.com/v1/tracks/1RPrzKZdkzCNV0Ux0xEHg2,https://api.spotify.com/v1/audio-analysis/1RPrzKZdkzCNV0Ux0xEHg2,174382,4
0.868,0.538,5,-8.603,1,0.174,0.269,3.34e-06,0.0901,0.732,99.968,audio_features,2IGMVunIBsBLtEQyoI1Mu7,spotify:track:2IGMVunIBsBLtEQyoI1Mu7,https://api.spotify.com/v1/tracks/2IGMVunIBsBLtEQyoI1Mu7,https://api.spotify.com/v1/audio-analysis/2IGMVunIBsBLtEQyoI1Mu7,231750,4
0.886,0.63,1,-6.298,0,0.333,0.225,8.97e-05,0.089,0.836,88.092,audio_features,23fd5EB9vHXNxDQQxikpEF,spotify:track:23fd5EB9vHXNxDQQxikpEF,https://api.spotify.com/v1/tracks/23fd5EB9vHXNxDQQxikpEF,https://api.spotify.com/v1/audio-analysis/23fd5EB9vHXNxDQQxikpEF,170627,4
0.88,0.76,6,-5.306,1,0.0886,0.151,6.7e-06,0.104,0.65,128.015,audio_features,0XkH47qUbNA4YGdD4WEjAA,spotify:track:0XkH47qUbNA4YGdD4WEjAA,https://api.spotify.com/v1/tracks/0XkH47qUbNA4YGdD4WEjAA,https://api.spotify.com/v1/audio-analysis/0XkH47qUbNA4YGdD4WEjAA,632887,4
0.641,0.903,8,-2.552,1,0.362,0.543,0.0,0.386,0.813,139.846,audio_features,2qn8UgOBzaKF3luvJxDWWp,spotify:track:2qn8UgOBzaKF3luvJxDWWp,https://api.spotify.com/v1/tracks/2qn8UgOBzaKF3luvJxDWWp,https://api.spotify.com/v1/audio-analysis/2qn8UgOBzaKF3luvJxDWWp,198000,4
0.767,0.803,6,-2.833,0,0.116,0.173,0.0,0.14,0.462,128.979,audio_features,4ssHL7bSnOAE7HjiuLx6Co,spotify:track:4ssHL7bSnOAE7HjiuLx6Co,https://api.spotify.com/v1/tracks/4ssHL7bSnOAE7HjiuLx6Co,https://api.spotify.com/v1/audio-analysis/4ssHL7bSnOAE7HjiuLx6Co,154419,4
0.883,0.6,7,-7.188,1,0.37,0.114,7.94e-06,0.0931,0.691,113.903,audio_features,26w9NTiE9NGjW1ZvIOd1So,spotify:track:26w9NTiE9NGjW1ZvIOd1So,https://api.spotify.com/v1/tracks/26w9NTiE9NGjW1ZvIOd1So,https://api.spotify.com/v1/audio-analysis/26w9NTiE9NGjW1ZvIOd1So,156430,4
0.824,0.45,8,-7.821,0,0.273,0.309,0.0,0.122,0.802,135.885,audio_features,0yZRkiCSy4ra9EykuYyGo0,spotify:track:0yZRkiCSy4ra9EykuYyGo0,https://api.spotify.com/v1/tracks/0yZRkiCSy4ra9EykuYyGo0,https://api.spotify.com/v1/audio-analysis/0yZRkiCSy4ra9EykuYyGo0,127059,4
0.707,0.695,5,-11.135,0,0.0641,0.159,0.439,0.118,0.392,139.964,audio_features,2iKl5tbhlajZzQFkokwp9C,spotify:track:2iKl5tbhlajZzQFkokwp9C,https://api.spotify.com/v1/tracks/2iKl5tbhlajZzQFkokwp9C,https://api.spotify.com/v1/audio-analysis/2iKl5tbhlajZzQFkokwp9C,148250,4
0.833,0.779,1,-5.769,1,0.406,0.0525,0.0,0.072,0.455,144.794,audio_features,6qURIJuCcJmB9rSLv7nOGS,spotify:track:6qURIJuCcJmB9rSLv7nOGS,https://api.spotify.com/v1/tracks/6qURIJuCcJmB9rSLv7nOGS,https://api.spotify.com/v1/audio-analysis/6qURIJuCcJmB9rSLv7nOGS,147810,4
0.762,0.41,8,-9.06,0,0.178,0.189,0.0,0.221,0.531,113.915,audio_features,1K14aw84e0i5IHFHkq7aNn,spotify:track:1K14aw84e0i5IHFHkq7aNn,https://api.spotify.com/v1/tracks/1K14aw84e0i5IHFHkq7aNn,https://api.spotify.com/v1/audio-analysis/1K14aw84e0i5IHFHkq7aNn,136696,4
0.799,0.692,4,-7.321,0,0.0836,0.341,0.0,0.128,0.674,100.004,audio_features,58slFsFwosSTeALLiPxIkI,spotify:track:58slFsFwosSTeALLiPxIkI,https://api.spotify.com/v1/tracks/58slFsFwosSTeALLiPxIkI,https://api.spotify.com/v1/audio-analysis/58slFsFwosSTeALLiPxIkI,176605,4
0.84,0.601,6,-4.314,0,0.0374,0.254,0.0,0.0885,0.754,120.041,audio_features,7xSqol097FL2kKL4wzE10Z,spotify:track:7xSqol097FL2kKL4wzE10Z,https://api.spotify.com/v1/tracks/7xSqol097FL2kKL4wzE10Z,https://api.spotify.com/v1/audio-analysis/7xSqol097FL2kKL4wzE10Z,150094,4
0.641,0.43,0,-10.128,0,0.0547,0.347,0.0,0.1,0.301,120.141,audio_features,1aDGzQHWNCMy3pF1Stqjk7,spotify:track:1aDGzQHWNCMy3pF1Stqjk7,https://api.spotify.com/v1/tracks/1aDGzQHWNCMy3pF1Stqjk7,https://api.spotify.com/v1/audio-analysis/1aDGzQHWNCMy3pF1Stqjk7,162507,4
0.76,0.305,5,-10.233,0,0.303,0.7,0.0,0.184,0.788,119.992,audio_features,3imzmQM2DPPVBLMiBBexRL,spotify:track:3imzmQM2DPPVBLMiBBexRL,https://api.spotify.com/v1/tracks/3imzmQM2DPPVBLMiBBexRL,https://api.spotify.com/v1/audio-analysis/3imzmQM2DPPVBLMiBBexRL,170000,4
0.811,0.64,5,-5.63,0,0.274,0.0957,0.0,0.127,0.527,145.031,audio_features,2MjXWroB9wlTG2kqv3avfS,spotify:track:2MjXWroB9wlTG2kqv3avfS,https://api.spotify.com/v1/tracks/2MjXWroB9wlTG2kqv3avfS,https://api.spotify.com/v1/audio-analysis/2MjXWroB9wlTG2kqv3avfS,148552,4
0.811,0.64,5,-5.63,0,0.274,0.0957,0.0,0.127,0.527,145.031,audio_features,2MjXWroB9wlTG2kqv3avfS,spotify:track:2MjXWroB9wlTG2kqv3avfS,https://api.spotify.com/v1/tracks/2MjXWroB9wlTG2kqv3avfS,https://api.spotify.com/v1/audio-analysis/2MjXWroB9wlTG2kqv3avfS,148552,4
0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,audio_features,6WatFBLVB0x077xWeoVc2k,spotify:track:6WatFBLVB0x077xWeoVc2k,https://api.spotify.com/v1/tracks/6WatFBLVB0x077xWeoVc2k,https://api.spotify.com/v1/audio-analysis/6WatFBLVB0x077xWeoVc2k,195824,4
0.825,0.609,1,-7.415,1,0.217,0.224,6.88e-05,0.159,0.643,94.968,audio_features,6JDf3oDiHpOaWAw7a0GgA5,spotify:track:6JDf3oDiHpOaWAw7a0GgA5,https://api.spotify.com/v1/tracks/6JDf3oDiHpOaWAw7a0GgA5,https://api.spotify.com/v1/audio-analysis/6JDf3oDiHpOaWAw7a0GgA5,123158,4
0.812,0.736,4,-5.421,0,0.0833,0.152,0.00254,0.0914,0.396,91.993,audio_features,3IAfUEeaXRX9s9UdKOJrFI,spotify:track:3IAfUEeaXRX9s9UdKOJrFI,https://api.spotify.com/v1/tracks/3IAfUEeaXRX9s9UdKOJrFI,https://api.spotify.com/v1/audio-analysis/3IAfUEeaXRX9s9UdKOJrFI,193806,4
0.717,0.656,7,-4.449,1,0.0797,0.141,2.96e-05,0.0661,0.695,175.956,audio_features,2btNsI4OvcVl7SAHQQDHFB,spotify:track:2btNsI4OvcVl7SAHQQDHFB,https://api.spotify.com/v1/tracks/2btNsI4OvcVl7SAHQQDHFB,https://api.spotify.com/v1/audio-analysis/2btNsI4OvcVl7SAHQQDHFB,157453,4
0.69,0.482,7,-6.335,0,0.2,0.523,0.0004,0.0728,0.356,100.029,audio_features,5AH31dDNgxCMGDdxubNNn4,spotify:track:5AH31dDNgxCMGDdxubNNn4,https://api.spotify.com/v1/tracks/5AH31dDNgxCMGDdxubNNn4,https://api.spotify.com/v1/audio-analysis/5AH31dDNgxCMGDdxubNNn4,149074,4
0.805,0.89,11,-1.502,0,0.0634,0.0704,0.0,0.121,0.489,93.037,audio_features,0rNqDh9zWWJVTLS4VfceHP,spotify:track:0rNqDh9zWWJVTLS4VfceHP,https://api.spotify.com/v1/tracks/0rNqDh9zWWJVTLS4VfceHP,https://api.spotify.com/v1/audio-analysis/0rNqDh9zWWJVTLS4VfceHP,180360,4
0.699,0.654,11,-6.264,1,0.0383,0.054,7.08e-06,0.095,0.319,100.037,audio_features,3HgvO4B5LLmdPOT2d8cSZd,spotify:track:3HgvO4B5LLmdPOT2d8cSZd,https://api.spotify.com/v1/tracks/3HgvO4B5LLmdPOT2d8cSZd,https://api.spotify.com/v1/audio-analysis/3HgvO4B5LLmdPOT2d8cSZd,192313,4
0.837,0.621,4,-7.935,1,0.0474,0.513,5.67e-06,0.127,0.875,120.055,audio_features,456U68M8lIymkz56Zroxh8,spotify:track:456U68M8lIymkz56Zroxh8,https://api.spotify.com/v1/tracks/456U68M8lIymkz56Zroxh8,https://api.spotify.com/v1/audio-analysis/456U68M8lIymkz56Zroxh8,230905,4
0.732,0.74,0,-4.281,1,0.0302,0.0452,9.8e-05,0.127,0.681,99.995,audio_features,4MAv7MqIlcaTBHGiUXIWiw,spotify:track:4MAv7MqIlcaTBHGiUXIWiw,https://api.spotify.com/v1/tracks/4MAv7MqIlcaTBHGiUXIWiw,https://api.spotify.com/v1/audio-analysis/4MAv7MqIlcaTBHGiUXIWiw,254501,4
0.756,0.646,7,-5.795,1,0.319,0.152,1.81e-05,0.108,0.429,176.088,audio_features,0fea68AdmYNygeTGI4RC18,spotify:track:0fea68AdmYNygeTGI4RC18,https://api.spotify.com/v1/tracks/0fea68AdmYNygeTGI4RC18,https://api.spotify.com/v1/audio-analysis/0fea68AdmYNygeTGI4RC18,242573,4
0.825,0.609,1,-7.415,1,0.217,0.224,6.88e-05,0.159,0.643,94.968,audio_features,6JDf3oDiHpOaWAw7a0GgA5,spotify:track:6JDf3oDiHpOaWAw7a0GgA5,https://api.spotify.com/v1/tracks/6JDf3oDiHpOaWAw7a0GgA5,https://api.spotify.com/v1/audio-analysis/6JDf3oDiHpOaWAw7a0GgA5,123158,4
0.717,0.656,7,-4.449,1,0.0797,0.141,2.96e-05,0.0661,0.695,175.956,audio_features,2btNsI4OvcVl7SAHQQDHFB,spotify:track:2btNsI4OvcVl7SAHQQDHFB,https://api.spotify.com/v1/tracks/2btNsI4OvcVl7SAHQQDHFB,https://api.spotify.com/v1/audio-analysis/2btNsI4OvcVl7SAHQQDHFB,157453,4
0.833,0.626,9,-7.715,1,0.188,0.447,0.0,0.0805,0.409,92.013,audio_features,6ODIW5KyJKtXY2rOuXv9WW,spotify:track:6ODIW5KyJKtXY2rOuXv9WW,https://api.spotify.com/v1/tracks/6ODIW5KyJKtXY2rOuXv9WW,https://api.spotify.com/v1/audio-analysis/6ODIW5KyJKtXY2rOuXv9WW,212733,4
0.79,0.688,11,-6.415,0,0.151,0.0324,0.0,0.103,0.468,80.012,audio_features,4vXvk2iDdn26POy12Uj5F7,spotify:track:4vXvk2iDdn26POy12Uj5F7,https://api.spotify.com/v1/tracks/4vXvk2iDdn26POy12Uj5F7,https://api.spotify.com/v1/audio-analysis/4vXvk2iDdn26POy12Uj5F7,186000,4
0.774,0.86,7,-2.888,0,0.13,0.131,0.0,0.116,0.446,100.019,audio_features,7bywjHOc0wSjGGbj04XbVi,spotify:track:7bywjHOc0wSjGGbj04XbVi,https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi,https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi,196800,4
0.756,0.834,1,-2.681,0,0.0637,0.188,3.34e-06,0.307,0.608,105.066,audio_features,1LDBWjh2YlVOHgttPUCmuh,spotify:track:1LDBWjh2YlVOHgttPUCmuh,https://api.spotify.com/v1/tracks/1LDBWjh2YlVOHgttPUCmuh,https://api.spotify.com/v1/audio-analysis/1LDBWjh2YlVOHgttPUCmuh,131689,4
0.706,0.631,0,-5.812,0,0.0366,0.656,0.0,0.227,0.289,111.93,audio_features,7lcbpfihslisNObKdHjyLo,spotify:track:7lcbpfihslisNObKdHjyLo,https://api.spotify.com/v1/tracks/7lcbpfihslisNObKdHjyLo,https://api.spotify.com/v1/audio-analysis/7lcbpfihslisNObKdHjyLo,171429,4
0.855,0.781,1,-4.676,1,0.13,0.0134,1.94e-05,0.3,0.735,93.993,audio_features,1b6eriQLU5XiT74Wfgsp1D,spotify:track:1b6eriQLU5XiT74Wfgsp1D,https://api.spotify.com/v1/tracks/1b6eriQLU5XiT74Wfgsp1D,https://api.spotify.com/v1/audio-analysis/1b6eriQLU5XiT74Wfgsp1D,238715,4
0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,audio_features,2CeKVsFFXG4QzA415QygGb,spotify:track:2CeKVsFFXG4QzA415QygGb,https://api.spotify.com/v1/tracks/2CeKVsFFXG4QzA415QygGb,https://api.spotify.com/v1/audio-analysis/2CeKVsFFXG4QzA415QygGb,155960,4
0.732,0.708,9,-7.905,0,0.262,0.534,0.0,0.237,0.717,175.924,audio_features,6G4U9avyBNEfP0fAIduev3,spotify:track:6G4U9avyBNEfP0fAIduev3,https://api.spotify.com/v1/tracks/6G4U9avyBNEfP0fAIduev3,https://api.spotify.com/v1/audio-analysis/6G4U9avyBNEfP0fAIduev3,267787,4
0.837,0.621,4,-7.935,1,0.0474,0.513,5.67e-06,0.127,0.875,120.055,audio_features,456U68M8lIymkz56Zroxh8,spotify:track:456U68M8lIymkz56Zroxh8,https://api.spotify.com/v1/tracks/456U68M8lIymkz56Zroxh8,https://api.spotify.com/v1/audio-analysis/456U68M8lIymkz56Zroxh8,230905,4
0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,audio_features,6WatFBLVB0x077xWeoVc2k,spotify:track:6WatFBLVB0x077xWeoVc2k,https://api.spotify.com/v1/tracks/6WatFBLVB0x077xWeoVc2k,https://api.spotify.com/v1/audio-analysis/6WatFBLVB0x077xWeoVc2k,195824,4
0.373,0.464,4,-8.606,0,0.256,0.86,0.0135,0.127,0.301,79.503,audio_features,1qbql17v0Hazo94o5RUyWQ,spotify:track:1qbql17v0Hazo94o5RUyWQ,https://api.spotify.com/v1/tracks/1qbql17v0Hazo94o5RUyWQ,https://api.spotify.com/v1/audio-analysis/1qbql17v0Hazo94o5RUyWQ,237908,3
0.699,0.654,11,-6.264,1,0.0383,0.054,7.08e-06,0.095,0.319,100.037,audio_features,3HgvO4B5LLmdPOT2d8cSZd,spotify:track:3HgvO4B5LLmdPOT2d8cSZd,https://api.spotify.com/v1/tracks/3HgvO4B5LLmdPOT2d8cSZd,https://api.spotify.com/v1/audio-analysis/3HgvO4B5LLmdPOT2d8cSZd,192313,4
0.756,0.646,7,-5.795,1,0.319,0.152,1.81e-05,0.108,0.429,176.088,audio_features,0fea68AdmYNygeTGI4RC18,spotify:track:0fea68AdmYNygeTGI4RC18,https://api.spotify.com/v1/tracks/0fea68AdmYNygeTGI4RC18,https://api.spotify.com/v1/audio-analysis/0fea68AdmYNygeTGI4RC18,242573,4
0.788,0.669,5,-6.581,1,0.0427,0.022,5.49e-06,0.0648,0.852,120.034,audio_features,2jnJDn6efkVJ99hCQUs1Ea,spotify:track:2jnJDn6efkVJ99hCQUs1Ea,https://api.spotify.com/v1/tracks/2jnJDn6efkVJ99hCQUs1Ea,https://api.spotify.com/v1/audio-analysis/2jnJDn6efkVJ99hCQUs1Ea,157007,4
0.682,0.658,2,-5.251,1,0.0432,0.0823,0.0,0.0851,0.784,77.978,audio_features,2GSr8anleCXKLNjjjijoMZ,spotify:track:2GSr8anleCXKLNjjjijoMZ,https://api.spotify.com/v1/tracks/2GSr8anleCXKLNjjjijoMZ,https://api.spotify.com/v1/audio-analysis/2GSr8anleCXKLNjjjijoMZ,217987,4
0.672,0.561,8,-5.901,1,0.0508,0.0587,5.31e-06,0.103,0.588,149.995,audio_features,5DtnCKnQ8nmRX1JL8N90Ua,spotify:track:5DtnCKnQ8nmRX1JL8N90Ua,https://api.spotify.com/v1/tracks/5DtnCKnQ8nmRX1JL8N90Ua,https://api.spotify.com/v1/audio-analysis/5DtnCKnQ8nmRX1JL8N90Ua,249600,4
0.374,0.727,10,-4.352,1,0.0309,0.237,0.0,0.134,0.283,155.127,audio_features,6F9yAYUaNbUhdlQyt5uZ3b,spotify:track:6F9yAYUaNbUhdlQyt5uZ3b,https://api.spotify.com/v1/tracks/6F9yAYUaNbUhdlQyt5uZ3b,https://api.spotify.com/v1/audio-analysis/6F9yAYUaNbUhdlQyt5uZ3b,257027,4
0.777,0.72,8,-6.162,1,0.0803,0.778,0.0,0.069,0.96,163.905,audio_features,37nXsqE1XW0cxOQvIMsmFc,spotify:track:37nXsqE1XW0cxOQvIMsmFc,https://api.spotify.com/v1/tracks/37nXsqE1XW0cxOQvIMsmFc,https://api.spotify.com/v1/audio-analysis/37nXsqE1XW0cxOQvIMsmFc,266787,4
0.767,0.72,11,-5.771,1,0.0316,0.21,0.0,0.067,0.88,135.041,audio_features,5PeTkjViSGyv9Zo8Gq9QjQ,spotify:track:5PeTkjViSGyv9Zo8Gq9QjQ,https://api.spotify.com/v1/tracks/5PeTkjViSGyv9Zo8Gq9QjQ,https://api.spotify.com/v1/audio-analysis/5PeTkjViSGyv9Zo8Gq9QjQ,209000,4
0.888,0.918,9,-3.029,1,0.0626,0.352,0.000418,0.0763,0.965,150.033,audio_features,3dljpxvacIs8jux3Dd1nRw,spotify:track:3dljpxvacIs8jux3Dd1nRw,https://api.spotify.com/v1/tracks/3dljpxvacIs8jux3Dd1nRw,https://api.spotify.com/v1/audio-analysis/3dljpxvacIs8jux3Dd1nRw,198635,4
0.809,0.556,4,-7.406,1,0.0885,0.425,0.0,0.093,0.96,152.67,audio_features,1geLwtTJ0LTCwNA2cX8k9z,spotify:track:1geLwtTJ0LTCwNA2cX8k9z,https://api.spotify.com/v1/tracks/1geLwtTJ0LTCwNA2cX8k9z,https://api.spotify.com/v1/audio-analysis/1geLwtTJ0LTCwNA2cX8k9z,282920,4
0.569,0.724,6,-4.076,0,0.0474,0.228,0.0,0.27,0.562,83.118,audio_features,6pD0ufEQq0xdHSsRbg9LBK,spotify:track:6pD0ufEQq0xdHSsRbg9LBK,https://api.spotify.com/v1/tracks/6pD0ufEQq0xdHSsRbg9LBK,https://api.spotify.com/v1/audio-analysis/6pD0ufEQq0xdHSsRbg9LBK,194563,4
0.69,0.81,10,-3.514,1,0.0523,0.181,1.19e-06,0.0565,0.702,169.991,audio_features,19vnwyhSF3mVIgF6b3wEw1,spotify:track:19vnwyhSF3mVIgF6b3wEw1,https://api.spotify.com/v1/tracks/19vnwyhSF3mVIgF6b3wEw1,https://api.spotify.com/v1/audio-analysis/19vnwyhSF3mVIgF6b3wEw1,269720,4
0.578,0.828,8,-5.243,1,0.0403,0.203,0.0,0.146,0.913,96.305,audio_features,1THrLq1IPWwpisMdF9Ivya,spotify:track:1THrLq1IPWwpisMdF9Ivya,https://api.spotify.com/v1/tracks/1THrLq1IPWwpisMdF9Ivya,https://api.spotify.com/v1/audio-analysis/1THrLq1IPWwpisMdF9Ivya,283227,4
0.738,0.927,9,-5.439,1,0.101,0.23,0.00515,0.684,0.665,170.011,audio_features,7neWp4incUBLP1XQTNWmP0,spotify:track:7neWp4incUBLP1XQTNWmP0,https://api.spotify.com/v1/tracks/7neWp4incUBLP1XQTNWmP0,https://api.spotify.com/v1/audio-analysis/7neWp4incUBLP1XQTNWmP0,255533,4
0.678,0.932,11,-2.803,0,0.0537,0.147,0.0,0.0978,0.823,105.397,audio_features,2cSqX6LYlP2hqVxr6fhC0j,spotify:track:2cSqX6LYlP2hqVxr6fhC0j,https://api.spotify.com/v1/tracks/2cSqX6LYlP2hqVxr6fhC0j,https://api.spotify.com/v1/audio-analysis/2cSqX6LYlP2hqVxr6fhC0j,229191,4
0.594,0.936,9,-4.722,0,0.0944,0.0224,0.000351,0.191,0.39,172.547,audio_features,1Wrzhfa5bNlqvsnCztz190,spotify:track:1Wrzhfa5bNlqvsnCztz190,https://api.spotify.com/v1/tracks/1Wrzhfa5bNlqvsnCztz190,https://api.spotify.com/v1/audio-analysis/1Wrzhfa5bNlqvsnCztz190,194080,4
0.615,0.681,1,-7.202,0,0.0307,0.354,0.0,0.102,0.501,114.921,audio_features,6Uu4Jpk4Qc8iFA4APbB2aM,spotify:track:6Uu4Jpk4Qc8iFA4APbB2aM,https://api.spotify.com/v1/tracks/6Uu4Jpk4Qc8iFA4APbB2aM,https://api.spotify.com/v1/audio-analysis/6Uu4Jpk4Qc8iFA4APbB2aM,203193,4
0.594,0.936,9,-4.722,0,0.0944,0.0224,0.000351,0.191,0.39,172.547,audio_features,1Wrzhfa5bNlqvsnCztz190,spotify:track:1Wrzhfa5bNlqvsnCztz190,https://api.spotify.com/v1/tracks/1Wrzhfa5bNlqvsnCztz190,https://api.spotify.com/v1/audio-analysis/1Wrzhfa5bNlqvsnCztz190,194080,4
0.714,0.735,4,-7.125,0,0.0306,0.176,0.000622,0.115,0.68,123.57,audio_features,6Pur3hWy6Nzc27ilmsp5HA,spotify:track:6Pur3hWy6Nzc27ilmsp5HA,https://api.spotify.com/v1/tracks/6Pur3hWy6Nzc27ilmsp5HA,https://api.spotify.com/v1/audio-analysis/6Pur3hWy6Nzc27ilmsp5HA,222227,4
0.762,0.441,3,-4.688,1,0.0735,0.514,0.00134,0.316,0.87,89.275,audio_features,7aPGHZSUf4QAg00Ybuh6Ju,spotify:track:7aPGHZSUf4QAg00Ybuh6Ju,https://api.spotify.com/v1/tracks/7aPGHZSUf4QAg00Ybuh6Ju,https://api.spotify.com/v1/audio-analysis/7aPGHZSUf4QAg00Ybuh6Ju,187328,4
0.769,0.581,0,-5.952,1,0.0273,0.189,2.02e-05,0.271,0.742,120.033,audio_features,7c7e0Gr9AOzmJ8rDvOknI1,spotify:track:7c7e0Gr9AOzmJ8rDvOknI1,https://api.spotify.com/v1/tracks/7c7e0Gr9AOzmJ8rDvOknI1,https://api.spotify.com/v1/audio-analysis/7c7e0Gr9AOzmJ8rDvOknI1,192227,4
0.729,0.722,7,-6.045,1,0.0502,0.237,0.0,0.396,0.765,122.056,audio_features,4m1rIYJfM2R9EMH7YeqSsQ,spotify:track:4m1rIYJfM2R9EMH7YeqSsQ,https://api.spotify.com/v1/tracks/4m1rIYJfM2R9EMH7YeqSsQ,https://api.spotify.com/v1/audio-analysis/4m1rIYJfM2R9EMH7YeqSsQ,244488,4
0.256,0.739,9,-7.424,1,0.0594,0.00527,0.0461,0.297,0.0974,109.908,audio_features,1XeDKmPp1BUxoRk4GurxD8,spotify:track:1XeDKmPp1BUxoRk4GurxD8,https://api.spotify.com/v1/tracks/1XeDKmPp1BUxoRk4GurxD8,https://api.spotify.com/v1/audio-analysis/1XeDKmPp1BUxoRk4GurxD8,164467,1
0.558,0.616,4,-6.021,1,0.352,0.715,0.0,0.154,0.551,91.75,audio_features,1Q1d5yjdXpcedKFJR3p7Ir,spotify:track:1Q1d5yjdXpcedKFJR3p7Ir,https://api.spotify.com/v1/tracks/1Q1d5yjdXpcedKFJR3p7Ir,https://api.spotify.com/v1/audio-analysis/1Q1d5yjdXpcedKFJR3p7Ir,202956,3
0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,audio_features,6WatFBLVB0x077xWeoVc2k,spotify:track:6WatFBLVB0x077xWeoVc2k,https://api.spotify.com/v1/tracks/6WatFBLVB0x077xWeoVc2k,https://api.spotify.com/v1/audio-analysis/6WatFBLVB0x077xWeoVc2k,195824,4
0.637,0.696,11,-4.791,0,0.0592,0.245,0.0,0.0468,0.505,130.974,audio_features,2HCwONIrygjv9WilseHpfM,spotify:track:2HCwONIrygjv9WilseHpfM,https://api.spotify.com/v1/tracks/2HCwONIrygjv9WilseHpfM,https://api.spotify.com/v1/audio-analysis/2HCwONIrygjv9WilseHpfM,188791,4
0.827,0.468,2,-7.955,1,0.0881,0.716,0.000358,0.113,0.494,94.032,audio_features,1I98yrIyHHnnHTWNMosWEk,spotify:track:1I98yrIyHHnnHTWNMosWEk,https://api.spotify.com/v1/tracks/1I98yrIyHHnnHTWNMosWEk,https://api.spotify.com/v1/audio-analysis/1I98yrIyHHnnHTWNMosWEk,150000,4
0.645,0.33,1,-0.666,0,0.506,0.174,1.67e-06,0.0697,0.62,85.547,audio_features,6gjsnEQxLqVkieeloQTozN,spotify:track:6gjsnEQxLqVkieeloQTozN,https://api.spotify.com/v1/tracks/6gjsnEQxLqVkieeloQTozN,https://api.spotify.com/v1/audio-analysis/6gjsnEQxLqVkieeloQTozN,117231,5
0.777,0.783,0,-4.477,0,0.26,0.0283,0.0,0.355,0.939,149.027,audio_features,5vNRhkKd0yEAg8suGBpjeY,spotify:track:5vNRhkKd0yEAg8suGBpjeY,https://api.spotify.com/v1/tracks/5vNRhkKd0yEAg8suGBpjeY,https://api.spotify.com/v1/audio-analysis/5vNRhkKd0yEAg8suGBpjeY,169917,4
0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,audio_features,0FDzzruyVECATHXKHFs9eJ,spotify:track:0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/tracks/0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/audio-analysis/0FDzzruyVECATHXKHFs9eJ,267867,4
0.802,0.814,8,-3.58,1,0.266,0.292,0.0,0.0827,0.488,135.042,audio_features,6NYEwgaB1NESBTjPG5Vfsx,spotify:track:6NYEwgaB1NESBTjPG5Vfsx,https://api.spotify.com/v1/tracks/6NYEwgaB1NESBTjPG5Vfsx,https://api.spotify.com/v1/audio-analysis/6NYEwgaB1NESBTjPG5Vfsx,231629,4
0.593,0.702,6,-7.919,1,0.0676,0.723,0.0,0.745,0.918,165.941,audio_features,3L2nBtkcFL5lzu2U6ipBnG,spotify:track:3L2nBtkcFL5lzu2U6ipBnG,https://api.spotify.com/v1/tracks/3L2nBtkcFL5lzu2U6ipBnG,https://api.spotify.com/v1/audio-analysis/3L2nBtkcFL5lzu2U6ipBnG,159886,4
0.628,0.88,5,-6.348,1,0.141,0.0789,0.00208,0.374,0.711,161.897,audio_features,48cRh79BIB3MTXuwJY8rOJ,spotify:track:48cRh79BIB3MTXuwJY8rOJ,https://api.spotify.com/v1/tracks/48cRh79BIB3MTXuwJY8rOJ,https://api.spotify.com/v1/audio-analysis/48cRh79BIB3MTXuwJY8rOJ,175087,4
0.964,0.459,0,-4.661,1,0.145,0.334,0.072,0.0974,0.738,130.013,audio_features,5CtXR89REICvEZljUEK8r1,spotify:track:5CtXR89REICvEZljUEK8r1,https://api.spotify.com/v1/tracks/5CtXR89REICvEZljUEK8r1,https://api.spotify.com/v1/audio-analysis/5CtXR89REICvEZljUEK8r1,120951,4
0.893,0.649,11,-0.165,1,0.363,0.166,7.74e-05,0.112,0.746,86.607,audio_features,0DREUdw6H7SxQoaUBhvD2D,spotify:track:0DREUdw6H7SxQoaUBhvD2D,https://api.spotify.com/v1/tracks/0DREUdw6H7SxQoaUBhvD2D,https://api.spotify.com/v1/audio-analysis/0DREUdw6H7SxQoaUBhvD2D,111692,3
0.697,0.529,7,-9.895,1,0.137,0.228,0.0,0.506,0.581,99.039,audio_features,21XQbePSeOSvfuLRaZbZ7a,spotify:track:21XQbePSeOSvfuLRaZbZ7a,https://api.spotify.com/v1/tracks/21XQbePSeOSvfuLRaZbZ7a,https://api.spotify.com/v1/audio-analysis/21XQbePSeOSvfuLRaZbZ7a,141615,5
